,tweets,tweet_long,id,created_date,source,likes,RTs,language,place,user_id,user_name,user_description,followers,followings,user_lists_member,user_total_favourites_count,user_statuses_count,user_created_account,user_location,user_lang
81,Geografía Urbana felicita a todas las mujeres y les desea un feliz día lleno de reivindicaciones y manifestaciones… https://t.co/3CjIipIltT,139,1104081188405346305,2019-03-08 18:07:22,Twitter Web Client,0,0,es,,90778450,Geografía Urbana,Desarrollo Urbano Sostenible + Planeación Regional,1873,207,41,52,578,2009-11-18 02:13:58,,es
82,"También hay dando vuelta mucha mina gauchita wannabe diciendo “el 8M no me representa”, como si los derechos adquir… https://t.co/UXJQtlBRyO",140,1104081188371746816,2019-03-08 18:07:22,Twitter for iPhone,0,0,es,,129416246,Casandra Jones,Hay que salir del agujero interior,238,420,7,12246,13812,2010-04-04 06:23:26,Planeta Jones,en
83,"RT @M_OlgaSCordero: Muchos discursos, una vida, una causa y mucho todavía por hacer 🙌.

#MujeresTransformandoMéxico

#DíaInternacionalDeLaM…",140,1104081187901984768,2019-03-08 18:07:22,Twitter for iPhone,0,428,es,,237932016,Laura Buendía,"Gestión de la Innovación, Lic. en Admon. UAM.Xoc, enfocada en temas de gestión ambiental y adopción de nuevos modelos de negocio.",181,641,1,395,629,2011-01-13 23:58:20,,es
84,"RT @mnaranjop: #8M
No se celebra, se conmemora
#Ecuador https://t.co/yuMA3uyLUi",79,1104081186895396864,2019-03-08 18:07:22,Twitter Web Client,0,3,es,,191961843,Mariuxi Buenaño,munichmariuxi@gmail.com,1427,2602,17,143,29375,2010-09-17 20:29:33,"Guayaqui, Ecuador 0968447781",es
85,"RT @IsabelCabMan: #8M 
#DíaDeLaMujer 
Hoy, nosotras paramos, o al menos eso decimos. Pero la verdad es que no paramos nunca. Sobrefuncionam…",140,1104081186593300481,2019-03-08 18:07:22,Twitter for Android,0,1,es,,1138855106,Quintaesencia,Quintaesencia es una revista donde creemos que la mejor herramienta para empoderar a las mujeres es que crean en su voz. #QuintaesenciaR,1138,2162,7,266,2268,2013-02-01 06:07:00,"Aguascalientes, México",es
86,"Hemos recopilado en un reportaje especial los datos detrás de estas conversaciones. https://t.co/i7f7EGE7St 
¿Tiene… https://t.co/vtJzYNRGXF",140,1104081186220064770,2019-03-08 18:07:22,Twitter for iPhone,0,0,es,,912745614823317504,Newtral,"Periodismo, tecnología y datos. Contamos historias que importan, desmentimos noticias falsas y hacemos fact-checking. Pregúntanos en WhatsApp: +34 682589664",64851,77,452,980,3884,2017-09-26 18:28:07,,es
87,"RT @ireyes_pl: ""A pesar de los obstáculos que se presenten, nunca dejemos de creer en nuestra capacidad"", dice
María Mercedes Coroy, actriz…",140,1104081186094305285,2019-03-08 18:07:22,Twitter for iPhone,0,3,es,,996005708444372992,Con Nombre Propio...,,117,304,0,5897,16874,2018-05-14 12:34:00,,en
88,RT @La_SER: 🔴 En directo | Comienzan las manifestaciones del #8M en toda España https://t.co/FiqgTXGi6m https://t.co/YBoGTkJZJf,127,1104081186052325377,2019-03-08 18:07:22,Twitter for Android,0,1,es,,110191628,Marta Uriarte Blázquez,"Mujer , enfermera y luchadora marta.uriarteblazquez@gmail.com",1967,2883,37,8639,65654,2010-01-31 17:39:47,"Getxo, España ",es
89,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081185645441027,2019-03-08 18:07:22,Twitter for iPhone,0,1588,es,,63507022,Esther,Marketing Digital #SocialMedia #RedesSociales #InboundMarketing #Blog,1203,742,159,18897,112247,2009-08-06 18:56:30,Santo Domingo,es
90,"RT @BarranquillaCPT: Guerreras y trabajadoras incansables, así son las mujeres de nuestra @BarranquillaCPT. En la Intendencia Fluvial celeb…",140,1104081185599356928,2019-03-08 18:07:22,Twitter for Android,0,2,es,,758806518955323393,DestinoBAQ,"Cuenta Oficial de la Oficina de Turismo, Alcaldía de Barranquilla. Promovemos la gestión responsable y sostenible de Barranquilla como destino turístico.",2728,1546,19,3820,4814,2016-07-28 23:29:06,"Barranquilla, Colombia",es
91,"RT @catalinafloriit: “Y gritar por las calladas,
las que aún no tienen alas,
las que ya no volarán”💜 #8M",104,1104081185502887936,2019-03-08 18:07:22,Twitter for iPhone,0,6,es,,551204519,Catalina ✖,,298,363,3,1926,2522,2012-04-11 18:17:16,Mallorca,ca
92,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081185024675840,2019-03-08 18:07:22,Twitter for Android,0,1588,es,,208638485,Iris Moreno Z,"Orgullosa mamá de Daniela y Humberto panameña. #LimpiemosPanamá, Enfermera, amo a Dios y a mis bebés #noalareelección",176,281,0,165,2456,2010-10-27 16:57:20,,es
93,"RT @ContraC_HN: Las mujeres del mercado Los Dolores -quienes nos alimentan- han aprendido a ser fuertes, alegres, luchadoras en un país hos…",140,1104081184198479875,2019-03-08 18:07:21,Twitter for Android,0,2,es,,3006073394,Fernando Silva Cruz,Periodista / Reportero en @ContraC_HN / Integrante de la Red LATAM de Jóvenes Periodistas de @DLatitudes / cinéfilo / no futbolista / lector/ Jesus Freak / 22,82,222,2,477,262,2015-02-01 07:14:47,,es
94,"RT @MuseoMemoriaCL: #MEOLVIDASTE? Intervención en memoria de las mujeres víctimas de la dictadura. 

#8M #DíaInternacionalDeLaMujer #Díadel…",140,1104081183984496643,2019-03-08 18:07:21,Twitter for Android,0,24,es,,183635293,UN MUNDO CON PAZ,Soy una madre opinando sobre como hacer un mundo con paz,1364,2365,16,9593,29587,2010-08-27 14:10:59,,es
95,"RT @pacotruji: Me  quedo con esta señora, para mí,  el mensaje y la imagen del día en #Puertollano  #8M #8marzo #HuelgaFeminista2019 #Huelg…",140,1104081183170838529,2019-03-08 18:07:21,Twitter for Android,0,2711,es,,854436746,Hassen die welt,Idiomas que domino: memes de squirtle,142,144,1,4784,10459,2012-09-30 09:45:20,De la via lactea,es
96,"Amo esto 😍

#8M
#FelizDiaDeLaMujer https://t.co/MSB9UWKxOk",58,1104081182675947520,2019-03-08 18:07:21,Twitter for Android,0,0,es,,602748425,Peripatética! 🐬,"Aprendiz de bailarina, admiradora de noches estrelladas, ratilla de biblioteca. Tocando cielo y caida libre. Instagram: patriiicia95",166,165,0,11968,11496,2012-06-08 13:16:06,Madrid,es
97,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104081182625546240,2019-03-08 18:07:21,Twitter for Android,0,9629,es,,2979884129,Lury 🐝,"Nada é mais lindo, do que sentir a paz do campo, a pureza do ar, a beleza de un cavalo, e saber que essa simplicidade, te faz a pessoa mais feliz do MUNDO.",144,49,0,8940,5093,2015-01-15 15:09:29,,es
98,"#8M No las olvidemos #DíaDeLaMujer
https://t.co/UEZPjBTsb2",58,1104081182600413184,2019-03-08 18:07:21,Twitter Web Client,0,0,es,,332336454,Mariano,Soy el único dueño de lo que pienso y digo...,409,485,6,4441,17241,2011-07-09 16:33:59,Guatemala,es
99,"«Barra Femenina Comando SVR»

Y 

«Las De Svr»

Y a todas las gronecitas del Perú, un saludo en su día.… https://t.co/NZupQhvKH0",128,1104081182587789314,2019-03-08 18:07:21,Twitter for Android,0,0,es,,1967879858,PAOLO GUERRERO SÍ VA!!,"Ídolos de la (n): LAS RODILLERAS.
Único grande del Perú: ALIANZA LIMA.
¡Si vas a ABANDONAR como los cabr(n)s, NO ME SIGAS!",1841,221,12,26225,61673,2013-10-18 01:00:04,"Lima, Peru",es
0,"Hoy se conmemora la lucha de las mujeres por un mundo más justo e igualitario, donde podamos vivir tranquilas y sin… https://t.co/dB8B6OAo7G",140,1104081352721424384,2019-03-08 18:08:01,Twitter Web Client,0,0,es,,1016703123283480576,Silvia Pessah,Ex-Ministra de Salud. Médica Cirujana con más de 20 años de experiencia. #TrabajamosConElCorazón al servicio de todos los peruanos,981,82,4,6,299,2018-07-10 15:18:08,,en
1,"ESPECIAL EMPRENDEDORAS, en el “Mercado de Motores” y “Mercado de Diseño” https://t.co/NwjmrOvoRx vía… https://t.co/WyWPGN0zcZ",125,1104081352301953030,2019-03-08 18:08:01,Buffer,0,0,es,,818435878540509184,Virginia Garcia,"#Edición, #Maquetación y #DiseñoGrafico en #LosPecesBebenTINTA y #CommunityManager en @circodechicha + #Conciertos #Cine #Series",7500,5635,119,13984,7959,2017-01-09 12:34:54,"Alcalá de Henares, Madrid",es
2,RT @riverocalu: Hoy Marchamos ✊🏽♥️ #8m,38,1104081351970566151,2019-03-08 18:08:01,Twitter for Android,0,138,es,,4902802565,gιυℓι,"se va a caer 💚✊ 

































ig:giulidistefano_",209,371,0,13486,15140,2016-02-12 22:19:09,,es
3,#8M | Solidaridad: “Hay mujeres que me han enseñado a estar unidas”. #CiudadIncluyente comprometida los derechos de… https://t.co/GlZlv6o3Eq,140,1104081351731564544,2019-03-08 18:08:01,Twitter for Android,0,0,es,,2370681960,Medio Ambiente Mpal,Secretaría de Desarrollo Urbano y Sustentabilidad,7115,190,34,1165,9362,2014-03-03 16:57:49,Puebla,es
4,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081351551139842,2019-03-08 18:08:01,Twitter for Android,0,1626,es,,478974296,ultimate fuck machine,"gender is a construct, tear it apart | 2 noob 4 life | a fabulous, flouncing loud and proud cliché on display",369,261,4,23445,33584,2012-01-30 21:38:34,planet Glamtr0n ,es
5,"Aquí les va un hilo de directoras de cine que la han roto en el genero del Terror.

#8M 

No tienen orden de import… https://t.co/bskRrm7j6b",140,1104081351270166535,2019-03-08 18:08:01,Twitter Web App,0,0,es,,4137973452,Sgto. Fahrenheit,"Sargento #MórbidoArmy
Descuartizador de películas de genero.",328,663,1,31889,6524,2015-11-05 19:15:42,666,es
6,"RT @PrensaTupac: #8M #NosotrasParamos 
Por nuestras presas. 
Por nuestras vidas.
#LibresUnidasyRebeldes https://t.co/Tcdl4DneAh",127,1104081350875926528,2019-03-08 18:08:01,Twitter for Android,0,24,es,,264579210,Marian Pierpaoli,,179,814,1,59950,10068,2011-03-12 03:53:48,,es
7,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081350829789184,2019-03-08 18:08:01,Twitter for iPhone,0,1626,es,,1148320598,Katerinne,.,464,355,0,10631,10349,2013-02-04 15:35:37,"San Luis, Argentina",es
8,(⚠️#DiaInternacionalDeLaMujer): En medio de las conmemoraciones por el #8M polémica causó el nuevo protocolo de det… https://t.co/WnTPtccuHI,140,1104081350812975104,2019-03-08 18:08:01,Twitter for Android,0,0,es,,1091417916443185152,Fernando Ulloa Galaz,Periodista,29,40,2,14,557,2019-02-01 19:28:03,"Puente Alto, Chile",es
9,"RT @SilvinaAlfaro: Lindas, libres y locas ! #8M . https://t.co/oYvr8k6KiQ",73,1104081350708080640,2019-03-08 18:08:01,Twitter for iPhone,0,7,es,,1098649124801527813,Juana,Me bloquearon el otro los putos estos 💩,216,328,0,226,136,2019-02-21 18:22:18,,en
10,RT @_babylouis_: no es feliz día de la mujer para mi. no quiero festejar el día. para mi hoy es un día de luto. no puedo estar feliz cuando…,140,1104081350439653378,2019-03-08 18:08:01,Twitter for Android,0,1178,es,,3323333729,ᴀʀɪᴀɴ,"19/08👣
















































































no es solo vivir, es sentirse vivo🏴





























Elian♡",2411,2208,3,31575,36244,2015-06-13 17:17:39,perdida en los abrazos de Mar,es
11,"RT @jpurias: El futuro es de estas mujeres jóvenes y solidarias.
Hay esperanza.
Muy emocionante.
#8M #HuelgaFeminista2019 https://t.co/2jhI…",140,1104081350175481856,2019-03-08 18:08:01,Twitter for Android,0,27,es,,930375434038120448,Leonor Estirado Rodríguez,,858,1152,2,44685,105847,2017-11-14 10:02:43,"Cataluña, España",es
12,"""No es no"", ""En mi cuerpo mando yo y tú te callas"", ""De camino a casa queremos ser libres, no valientes""... Cientos… https://t.co/U1EWcmSrM3",140,1104081350171258885,2019-03-08 18:08:01,Twitter for Android,0,0,es,,2318700686,Directos_DM,Sigue todos los directos relacionados con la actualidad de Cantabria con @dmontanes,1459,96,15,168,4973,2014-01-30 11:04:05,Cantabria,es
13,"En la sedes del PCA se recuperan fuerzas para afrontar las últimas horas de la #HuelgaFeminista8M.

#8M https://t.co/gVZ6aaauFS",127,1104081349693108224,2019-03-08 18:08:01,Twitter for Android,0,0,es,,618974206,PCA Sevilla,Cuenta oficial del @pcandalucia en la provincia de Sevilla. Construyendo Socialismo y Partido,3243,1094,54,1033,18876,2012-06-26 11:06:55,Sevilla,es
14,"RT @LadyAlee9: 5 personas, acto ""feminista"". 4 son mujeres, están al fondo, quietas, sin hablar. 1 es un hombre, está al frente, liderando,…",140,1104081349550444544,2019-03-08 18:08:01,Twitter for Android,0,5220,es,,471161768,Señor Rojo,Ayer cené sal,797,109,4,12867,39423,2012-01-22 15:28:13,,es
15,"Familias feministas en el babyblock , porque si paran las madres se para la tierra!! #8M https://t.co/bgG3hSeM9n",112,1104081349546307584,2019-03-08 18:08:01,Twitter for Android,0,0,es,,14204738,lulm,Trabajadora humanitaria. En  @madrid129_ y vocal vecina de @AhoraMadrid. Mamá de Marcel ❤️,2911,990,72,12045,22902,2008-03-24 01:29:31,Madriz. ,es
16,"RT @alcaldiabquilla: Hoy #8M, la #CapitalDeVida dice #EllasAdelante por el derecho a la vida, la equidad, el respeto en todos los espacios…",139,1104081349240070144,2019-03-08 18:08:01,Twitter for Android,0,3,es,,1094068571020423168,Edgar Alberto Ospina Z.,,37,106,0,5538,5295,2019-02-09 03:00:48,,es
17,"empeza por dejar de mirar porno en vez de querer estar en una marcha que no te pertenece,  gil 
#8M",99,1104081349172965376,2019-03-08 18:08:01,Twitter for Android,0,0,es,,1028110861259419648,mai🐷,"❛your ignorance is more scandalous than my promiscuity❜━ feminist.
🌈as gay as camren🌈


Oro y carbón me corre por las venas
💛1891🖤





·🤘Que sea rock🤘·",116,155,0,1863,5063,2018-08-11 02:48:25,protect perrie and camila,es
18,"RT @UCRINNOVA: #FF también es Fórmula Femenina. 
En Río Negro @lorematzen y @flacipo son nuestras candidatas a gobernadora y vice. 
Seguila…",140,1104081349168771072,2019-03-08 18:08:01,Twitter for Android,0,3,es,,3986669476,Marta sin H,Nací docente y moriré docente. Amo la libertad.,166,50,7,33749,21747,2015-10-18 11:25:22,,es
19,"RT @Monselujan: Día de la mujer y estoy harta
#8M 👊🏼 https://t.co/IoqXSmQfwU",76,1104081348908720128,2019-03-08 18:08:01,Twitter Web Client,0,36,es,,357655000,Adrelissa27 🇲🇽,YO FELIZMENTE PODRIA CASARME CON UN ALGODON DE AZUCAR.💜💜💜,166,608,1,2603,6336,2011-08-18 18:13:15,Ecatepec EdoMex,es
20,Y que tal un juego para apoyarnos todas? #yonuncanunca #FelizDiaDeLaMujer #8M,77,1104081348518662144,2019-03-08 18:08:00,Twitter for Android,0,0,es,,1099692218204504065,Yo Nunca,Bienvenido a yo nunca! Descubre que hacen o que han echo tus amigos gracias a nuestra pagina 😎😎,82,173,0,8,113,2019-02-24 15:27:10,,en
21,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081347839111169,2019-03-08 18:08:00,Twitter Web App,0,1626,es,,2750914513,Rocío Toledo,en deconstrucción,326,994,2,13623,10476,2014-08-21 00:42:48,"México, Tenochtitlán",es
22,"RT @cicloviajemx: Abrazamos con cariño a las mujeres del mundo y a nuestras #CicloviajerasMexicanas fuertes y libres, y que con la biciclet…",140,1104081347751043073,2019-03-08 18:08:00,Twitter Web App,0,4,es,,234272950,Lalo Banda,"Gato Ciclista, Patero y Oso : : Cyclist Bearly Cat Duck",1361,2168,54,7986,45179,2011-01-05 07:15:11,CDMX,es
23,"RT @iosu_blanco: @secretosvestido @Bahiadelaplata1 MARAVILLOSAMENTE INCREIBLES

💚

👏 👏  👏

💪💪

#8M 

#Igualdad 

#IWD2019

#WomensDay

#Día…",140,1104081347734372352,2019-03-08 18:08:00,Twitter for Android,0,1,es,,3135278818,SecretosdemiVestidor,"Tu Asesora de Imagen y Coach online en Madrid. Ayudo a emprendedoras, divorciadas y mujeres de + 40 a impulsar su nueva imagen ¿Empezamos juntas? #asesoraimagen",576,245,38,5222,6653,2015-04-04 22:03:48,"Madrid, España",es
24,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081347277135873,2019-03-08 18:08:00,Twitter for Android,0,1626,es,,250461290,Du 🎍,Me gusta estar en lo oscurito,1985,1117,26,1451,59936,2011-02-11 04:00:13,Costa Rica,es
25,No olvides q tienes el poder sobre ti misma para decidir sobre tu propia vida y sobre dónde quieres llegar. Sé cons… https://t.co/WGjhhVAWuE,140,1104081347142926338,2019-03-08 18:08:00,Twitter for Android,0,0,es,,3481777288,María José López L,Convencida de que la palabra y la poesía pueden hacer un mundo mejor. Estoy en ello.,132,280,7,1969,2111,2015-08-29 15:48:18,,es
26,RT @santicalise: #FelizDiaDeLaMujer Las mujeres de Malvinas no figuran ni en un libro de historia; las olvidaron y no formaron parte de los…,140,1104081346631102469,2019-03-08 18:08:00,Twitter for Android,0,1485,es,,1102986495210725376,ari,"me,but in Twitter:]",13,68,0,342,189,2019-03-05 17:37:27,"Buenos Aires, Argentina",es
27,RT @Alerta140: Día internacional de la mujer. Que se escuche su voz. #8M https://t.co/I53a2PHEoE,96,1104081346610282504,2019-03-08 18:08:00,TweetDeck,0,5,es,,3347028095,Fede F,,19,24,0,210,1498,2015-06-26 23:04:09,Argentina,es
28,"@CHUSTRECE @ValleGarciaMuo2 #8m #FelizDiaDeLaMujer 
A ambas! 👍🙅🙅💜💜
💕😘😘😘😘🌸🌼🍀🌻
saludos. https://t.co/CITzxTuMf6",109,1104081346501267456,2019-03-08 18:08:00,Twitter for Android,0,0,es,,709339439,THE VIP GIRL,"♒AMOR incondicional al BARÇA
💙❤⚽MADRILEÑA y CULÉ.
Buena amiga de mis amig@s.💝Melómana.🎶Multimenciones no👍(Ni etiquetar para jueguitos!☝respeto.)",4170,2606,43,164171,96891,2013-10-11 13:50:51,"Madrid, España",es
29,"RT @muybastos: Ser policía vergüenza me daría!!
#M8GrebaFeminista #8M #Gasteiz https://t.co/Udp1NbDRA8",102,1104081346312503296,2019-03-08 18:08:00,Twitter for Android,0,138,es,,984689286124572673,Ander Rezola Gonzalez,"Donostiarra
Vive y deja vivir😝😝😝
Realista de los pies a la cabeza",136,701,0,5350,3001,2018-04-13 07:06:35,"San Sebastián, España",es
30,RT @nieveniobernalM: Un fracaso eh #8M https://t.co/zB93u19AAk,62,1104081346148864001,2019-03-08 18:08:00,Twitter for Android,0,382,es,,971962581211529216,belu,series: grey's anatomy/the 100/merlí/the fosters/teen wolf/glee/blacklist• casi angeles/laliter,250,375,1,4265,12917,2018-03-09 04:15:12,Grey Sloan Memorial,es
31,"Cuando el ciclismo femenino era sinónimo de morbo https://t.co/TxgWZT5c5H by @jescrihuela #8M #8marzo2019 
#mundobicicleta",122,1104081345981108225,2019-03-08 18:08:00,TweetDeck,0,0,es,,232961433,JoanSeguidor,Perfil de El Cuaderno de @JoanSeguidor,6418,1389,296,6400,150925,2011-01-01 21:49:47,Esplugues de Llobregat,es
32,"#8M
Altar en memoria a personas asesinadas con fuego en distintas épocas en Guatemala. 
#Nofueelfuego  #fueelEstado… https://t.co/vamaFqksEz",140,1104081345888817153,2019-03-08 18:08:00,TweetDeck,0,0,es,,236412827,Federación Guatemalteca de Escuelas Radiofónicas,Radios alternativas de Guatemala. Socia fundadora de ALER.,4083,445,54,1219,26443,2011-01-10 14:48:39,Guatemala,es
33,"RT @eitbNoticias: Guía para contestar a tu cuñado machista
(con la colaboración de @IrantzuVarela, @JuleGoi, Anabel Sanz y Nerea Gómez)
htt…",140,1104081345804992515,2019-03-08 18:08:00,Twitter for Android,0,11,es,,450565620,Xabi Doncel,"Zuretzat, mainstreamegia...",504,629,5,3538,4496,2011-12-30 11:38:54,Algorta,es
34,RT @CCOO_CS_MA: @CCOO_CS @CCOO_CS_MA preparándose para la manifestación por la igualdad 💪 💪 #8M #8MCCOO #VivasLibresUnidas https://t.co/tsN…,140,1104081345465204736,2019-03-08 18:08:00,Twitter for iPhone,0,7,es,,1421052404,Oskar,"👨‍👩‍👦‍👦padre,✊🏻Clase trabajadora 🔻antifascista 🎒🎗🌂republicano, ☮️No a la Guerra, 🐶animalista. @cirplazapodemos SI SE PUEDE‼️",426,1222,2,9569,12496,2013-05-11 16:25:26,🌍Donde este la gente...,es
35,RT @M_OlgaSCordero: Hoy y siempre las #MujeresTransformandoMéxico demostramos la fuerza que tenemos y lo imprescindibles que somos para el…,139,1104081345456889856,2019-03-08 18:08:00,Twitter Web Client,0,237,es,,169270445,Leonardo Franco,"México, un pueblo informado
Jamás será engañado!!",1565,2335,9,3269,27210,2010-07-21 23:25:30,,es
36,Miles de personas van dirección a la cabecera de la manifestación #8M #VagaFeminista8M #HuelgaFeminista2019… https://t.co/Wr3hjEqKBv,132,1104081345322631170,2019-03-08 18:08:00,Twitter for Android,0,0,es,,482164245,Alfonso Congostrina,Periodista. Escribo en El País @el_pais @elpaiscatalunya @elpaiscat . Me encontraréis en alfonsocongostrina@gmail.com,3897,1932,147,289,4807,2012-02-03 16:03:31,Barcelona,es
37,"RT @amnistiaar: Las mujeres, lesbianas, travestis, trans, bisexuales y no binaries hoy paramos el mundo. 💪👩💚
#8M https://t.co/95gMUsvjF7",136,1104081344890658816,2019-03-08 18:08:00,Twitter for Android,0,45,es,,4902802565,gιυℓι,"se va a caer 💚✊ 

































ig:giulidistefano_",209,371,0,13486,15140,2016-02-12 22:19:09,,es
38,Ya estamos en marcha! Un histórico #8M en el que el feminismo desborda Madrid. La calle y el movimiento feminista s… https://t.co/YQ1KHWqwul,140,1104081344764743680,2019-03-08 18:08:00,Twitter for Android,0,0,es,,2967547407,Podemos Madrid,Cuenta oficial de Podemos Madrid,33763,350,356,3456,32554,2015-01-08 10:45:24,Madrid,es
39,RT @ricardodequerol: Se notan las ausencias en la redacción de @el_pais #8M https://t.co/tpjPzB8Zxq,99,1104081344173359104,2019-03-08 18:07:59,Twitter for iPhone,0,36,es,,2196557070,FRANCISCA GONZALEZ,"Periodista, sinóloga, lectora incansable, feminista y cronopia. Mi lema: 胜敌但血不沾刃 Vence al enemigo sin manchar la espada.",615,872,20,24245,24692,2013-11-15 20:14:07,,es
40,RT @norcoreano: Aprovecho que es el #DíaDeLaMujer para recordar que Corea del Norte es el único país del mundo en el que las mujeres tienen…,140,1104081344127291392,2019-03-08 18:07:59,Twitter for iPhone,0,458,es,,4268026642,Adrián Pouso,De A Coruña e de Galicia. Socio e accionista do @RCDeportivo. Ciencia Política e da Administración 🇺🇸 United States of America 🇺🇸 🗽,285,385,3,3765,8148,2015-11-24 22:21:35,"Arzúa, A Coruña, Galicia",es
41,"RT @Linares_Dptvo: 👩 #DiaDeLaMujer | Para nosotros, siempre es vuestro día.💙

GRACIAS @PFAzulmineras y a todas las AZULILLAS por estar siem…",140,1104081344022433795,2019-03-08 18:07:59,Twitter for Android,0,8,es,,369078777,AngelR Alex,"Twitter Oficial. Minero, cofrade, carnavalero y azulillo. Autor de la @LinaresComparsa || Componer es dibujar tu sonrisa ;)",1256,581,25,5797,67005,2011-09-06 18:43:22,⚓Linares⚓,es
42,"RT @anaisbernal: Porque fueron, somos.
Porque somos, serán.

Hoy, #YoParo
#HuelgaFeminista2019 #8M https://t.co/RXZpbkFqQs",122,1104081343351275520,2019-03-08 18:07:59,Twitter for Android,0,1041,es,,856119413988315136,Feminómenas,Web de difusión Feminista donde hemos querido añadir el arte y el humor para evitar que nos salga una úlcera...  https://t.co/WWTKM7IEaq,791,219,9,5002,5203,2017-04-23 12:15:49,www.feminomenas.com,es
43,"RT @AriOrsingher: No estamos todas.
#8M https://t.co/siEdRHTTJu",63,1104081343179358210,2019-03-08 18:07:59,Twitter Web App,0,3508,es,,1015054520521515008,vera,"Del mismo dolor, vendrá un nuevo amanecer.



💚17💜",202,121,0,1567,2751,2018-07-06 02:07:11,"San Fernando, Argentina",es
44,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104081343057678337,2019-03-08 18:07:59,Twitter for Android,0,9638,es,,754525875383697408,neli,En esta casa se le reza a Walter White. LG[B]T 🌈 💚 #fangirl,574,537,3,74497,37255,2016-07-17 03:59:22,Leyendo.,es
45,"RT @YeguaMontonera: A compartir este bello y sereno mensaje de la @libertanga :

#8M 
#DíaInternacionaldelaMujer https://t.co/32BApWN2Zc",136,1104081342768316417,2019-03-08 18:07:59,Twitter for Android,0,3,es,,159242243,Otoña,no hay porque.,436,498,3,4498,1928,2010-06-24 21:23:34,Tucuman,es
46,"Acaba de pasar un grupo de chicas usando escobas como palos de pancartas, muy grande! #8m #DíaDeLaMujer",103,1104081342432792576,2019-03-08 18:07:59,Twitter for Android,0,0,es,,123920777,Alaina,"No sé describirme, pero dicen que soy: gatófila, friki, viciada, desquiciante, complicada, mandona, cruel y retorcida. PD: Antes molaba  https://t.co/KugPHXQ6EQ",279,372,14,8271,10491,2010-03-17 16:53:54,Canaria en Barcelona,es
47,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104081342323744768,2019-03-08 18:07:59,Twitter Web App,0,1626,es,,126460407,Elis†Machado,Esa cara tuya es un poema.,32976,34966,88,376,80811,2010-03-25 23:25:35,Venezuela,es
48,"RT @1alos22: tranquila mamá, hoy ninguna va sola por la calle #8M https://t.co/OfV9idMtRM",89,1104081342298505220,2019-03-08 18:07:59,Twitter for Android,0,8393,es,,2172776551,Pochi ✨,"-Mama de Francisco 💙
-Locura que enamora mi ciudaT
-Estudiante de Psicopedagogía
-✊💚",1745,1562,0,7347,47611,2013-11-03 20:37:11,,es
49,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104081341786791942,2019-03-08 18:07:59,Twitter for iPhone,0,141,es,,1048615104990916609,pg32,Fútbol Metal Rock/Alternativo Películas,84,178,0,8251,819,2018-10-06 16:44:58,Chile,en
50,"RT @PablloGallardo: Las pibas no quieren tus regalos sólo quieren caminar tranquilas por la calle 

#8M 
#NiUnaMenos",116,1104081341568729090,2019-03-08 18:07:59,Twitter for Android,0,281,es,,1062468341066072070,YaelAlmada💚🇦🇷,"This is the life I chose🚀
Club Atlético River Plate🐔
JCS🔴⚪",21,131,0,1006,1665,2018-11-13 22:12:46,"Salta, Argentina",es
51,"RT @_PatriciaCT: ¡Vamos! A @IBM_ES a hablar de agua, gatos y ordenadores, esas cosas que sólo está bien mezclar en contextos cuánticos.
htt…",140,1104081340268466178,2019-03-08 18:07:59,Twitter for iPhone,0,3,es,,975985501,Mercedes Timermans,I'm an IBMer but tweets are my own -not IBM's view-RTs are not endorsements,97,130,5,375,438,2012-11-28 11:59:20,"Madrid, Comunidad de Madrid",es
52,"RT @ajplusespanol: “Si eres mujer y te dicen que no, sigue insistiendo”.

El mensaje de Yalitza para las mujeres este #8M. https://t.co/opx…",140,1104081340264263682,2019-03-08 18:07:59,Twitter Web Client,0,24,es,,347947320,Alfredo Sánchez,"Professional translator, ALI Project soldier, fan of everything awesome. International Affairs student at UNAM. My bycicle is my best friend 💚",138,174,1,37419,6645,2011-08-03 16:38:59,México,en
